67,0,0,0,0,0,17,48,0,1,41,20,0,6,17,5,
68,1,18,0,25,0,18,20,0,36,47,7,0,4,52,2,
69,0,0,0,0,0,18,17,0,11,12,21,0,6,5,5,
70,1,0,0,26,0,18,42,0,43,47,28,0,6,11,1,
71,0,0,0,0,0,18,38,0,31,31,2,0,5,87,2,
72,0,0,0,0,0,18,42,1,8,3,10,0,6,46,4,
73,0,0,0,0,0,18,43,1,43,14,7,0,6,33,5,
74,17,9,0,8,0,19,26,1,8,49,26,0,3,56,5,
75,0,0,0,0,0,19,42,0,40,43,47,0,6,33,5,
76,0,0,0,0,0,20,5,0,48,51,55,0,6,52,2,
77,82,6,0,0,0,20,4,1,64,52,29,0,4,23,3,
78,0,0,0,0,0,20,24,0,30,56,9,0,5,90,1,
79,0,0,0,0,0,20,46,0,32,54,41,0,5,79,5,
80,67,0,0,41,0,20,36,0,8,11,25,0,5,37,5,
81,0,0,0,0,0,20,55,0,10,58,37,0,6,56,2,
82,1,17,0,27,0,21,7,0,37,58,7,0,5,18,3,
83,82,16,0,0,0,20,39,1,69,37,30,0,5,51,1,
84,71,9,0,0,0,21,31,1,28,58,54,0,5,18,4,
85,0,0,0,0,0,21,46,1,20,3,28,0,5,12,7,
86,67,0,0,42,0,22,26,0,13,28,57,0,6,23,5,
87,0,0,0,0,0,21,29,1,77,25,37,0,5,97,5,
88,17,0,0,9,0,22,52,1,12,12,34,0,6,39,4,
89,0,0,0,0,0,23,13,1,31,2,10,0,6,55,1,
90,0,0,0,0,0,24,2,0,38,34,38,0,7,39,7,
91,0,0,0,0,0,24,16,0,52,1,12,0,5,57,1,
93,14,0,0,12,0,24,48,0,61,49,52,0,5,40,1,
94,0,0,0,0,0,24,30,1,2,13,9,0,6,7,5,
96,0,0,0,0,0,25,6,0,53,2,49,0,5,74,1,
97,67,0,0,44,0,25,24,0,1,56,23,0,5,77,4,
98,43,2,0,0,0,25,45,1,77,15,15,0,2,80,4,
99,64,1,0,0,0,26,17,1,42,18,22,0,2,39,5,
100,64,10,0,0,0,26,12,1,43,40,48,0,3,94,2,
101,17,0,0,10,0,26,37,1,0,2,59,0,6,19,4,
102,0,0,0,0,0,27,15,1,25,32,50,0,5,98,4,
103,67,0,0,47,0,28,3,0,17,53,35,0,5,6,7,
104,0,0,0,0,0,28,14,0,44,23,40,0,5,17,2,
105,71,7,0,0,0,27,56,1,33,0,26,0,4,81,7,
106,67,0,0,48,0,28,13,0,16,26,42,0,6,6,5,
107,0,0,0,0,0,28,20,0,10,11,23,0,6,4,3,
108,0,0,0,0,0,28,21,1,20,20,6,0,6,43,4,
109,0,0,0,0,0,28,26,1,39,54,54,0,5,43,7,
110,0,0,0,0,0,28,57,0,36,54,0,0,6,26,4,
111,0,0,0,0,0,28,43,1,50,31,58,0,6,26,5,
112,0,0,0,0,0,30,55,0,77,1,10,0,6,21,5,
113,0,0,0,0,0,30,20,0,59,58,38,0,5,94,1,
114,1,0,0,28,0,30,7,0,29,45,6,0,5,23,2,
115,0,0,0,0,0,29,52,1,14,51,51,0,6,14,3,
116,0,0,0,0,0,29,49,1,32,7,0,0,6,57,5,
117,17,0,0,12,0,30,2,1,3,57,26,0,5,72,7,
118,0,0,0,0,0,30,23,1,23,47,16,0,5,19,2,
119,0,0,0,0,0,30,28,1,40,56,22,0,6,19,3,
120,0,0,0,0,0,30,26,1,48,12,54,0,5,69,3,
121,14,0,0,13,0,31,25,0,66,31,10,0,6,18,1,
122,0,0,0,0,0,31,26,0,33,34,54,0,5,87,5,
123,14,11,0,14,0,31,46,0,54,31,20,0,4,73,1,
124,0,0,0,0,0,31,41,0,52,50,22,0,5,60,5,
125,64,11,1,0,0,31,25,1,48,48,13,0,4,77,2,
126,82,2,1,0,0,31,33,1,62,57,29,0,4,37,1,
127,82,2,2,0,0,31,34,1,62,57,57,0,4,54,2,
128,0,0,0,0,0,32,27,0,43,29,41,0,6,70,2,
129,0,0,0,0,0,33,19,0,70,58,54,0,6,42,2,
130,14,10,0,15,0,33,0,0,62,55,54,0,4,16,1,
131,67,0,0,52,0,32,36,0,20,17,40,0,5,38,5,
132,67,0,0,51,0,32,24,0,6,57,20,0,5,67,1,
133,0,0,0,0,0,32,35,0,27,34,50,0,6,67,2,
134,0,0,0,0,0,32,49,0,28,16,49,0,6,30,5,
135,0,0,0,0,0,33,10,0,54,53,42,0,5,93,5,
136,82,2,3,0,0,32,44,1,63,1,52,0,5,9,2,
137,14,0,0,16,0,34,25,0,66,45,1,0,6,48,1,
138,0,0,0,0,0,33,41,1,29,33,30,0,5,55,5,
139,82,8,0,0,0,33,23,1,71,15,58,0,6,13,2,
140,0,0,0,0,0,34,28,1,52,22,23,0,5,57,3,
141,0,0,0,0,0,34,55,0,13,22,16,0,6,40,5,
142,17,0,0,13,0,35,15,1,3,35,34,0,5,20,3,
143,17,0,0,14,0,35,33,1,0,30,20,0,5,93,3,
144,0,0,0,0,0,36,8,0,54,10,7,0,5,8,1,
145,0,0,0,0,0,35,55,0,13,12,24,0,6,41,3,
146,0,0,0,0,0,36,27,0,60,19,34,0,5,79,2,
147,64,11,2,0,0,35,41,1,48,0,3,0,5,51,3,
148,0,0,0,0,0,35,33,1,54,49,19,0,6,6,5,
149,0,0,0,0,0,36,20,0,27,15,17,0,6,50,1,
150,0,0,0,0,0,36,3,1,14,58,25,0,6,45,4,
151,0,0,0,0,0,36,7,1,22,50,33,0,6,6,2,
152,0,0,0,0,0,36,47,0,44,29,19,0,5,13,5,
153,14,6,0,17,0,36,58,0,53,53,49,0,3,66,1,
154,1,16,0,29,0,36,53,0,33,43,10,0,4,36,1,
155,67,0,0,53,0,36,47,0,15,13,54,0,5,89,1,
156,0,0,0,0,0,37,7,0,24,0,51,0,6,47,5,
157,0,0,0,0,0,37,21,0,35,23,58,0,5,48,4,
158,0,0,0,0,0,39,47,0,82,29,38,0,6,40,3,
159,0,0,0,0,0,37,21,1,24,46,2,0,5,57,4,
160,0,0,0,0,0,36,37,1,65,7,29,0,6,42,5,
161,0,0,0,0,0,37,31,0,3,8,7,0,6,39,5,
162,0,0,0,0,0,37,18,1,54,23,39,0,6,41,5,
163,1,5,0,30,0,38,33,0,29,18,42,0,4,37,4,
164,0,0,0,0,0,39,10,0,49,21,16,0,5,43,5,
165,1,4,0,31,0,39,20,0,30,51,39,0,3,27,5,
166,67,0,0,54,0,39,22,0,21,15,2,0,5,87,5,
167,67,0,0,55,0,39,56,0,21,26,18,0,5,36,5,
168,14,1,0,18,0,40,31,0,56,32,14,0,2,23,5,
169,0,0,0,0,0,38,41,1,73,8,14,0,6,85,2,
170,0,0,0,0,0,39,58,1,33,57,42,0,6,69,3,
171,0,0,0,0,0,39,52,1,44,47,48,0,6,1,5,
172,0,0,0,0,0,40,29,1,16,31,1,0,6,49,4,
173,0,0,0,0,0,40,33,1,23,48,16,0,6,14,4,
174,0,0,0,0,0,40,42,1,4,21,7,0,5,91,5,
175,1,0,0,32,0,41,7,0,39,27,31,0,5,33,4,
176,0,0,0,0,0,40,26,1,59,27,16,0,5,89,4,
177,0,0,0,0,0,42,3,0,66,8,51,0,5,83,4,
178,0,0,0,0,0,41,36,0,24,37,45,0,6,4,2,
179,14,14,0,19,0,42,4,0,50,30,45,0,4,80,1,
180,64,12,0,0,0,41,20,1,46,5,6,0,4,59,4,
181,0,0,0,0,0,42,31,0,58,45,12,0,6,17,1,
183,64,14,0,0,0,41,46,1,56,30,6,0,5,70,2,
184,14,16,0,20,0,43,28,0,47,1,29,0,4,94,2,
185,71,11,1,0,0,42,43,1,38,27,48,0,6,6,2,
186,0,0,0,0,0,42,42,1,60,15,45,0,5,98,5,
187,82,17,0,0,0,42,28,1,65,28,5,0,5,39,3,
188,17,2,0,16,0,43,35,1,17,59,12,0,2,4,4,
189,0,0,0,0,0,44,26,0,47,51,51,0,5,67,1,
190,0,0,0,0,0,43,50,1,12,0,42,0,6,2,5,
191,64,7,0,0,0,43,21,1,57,27,47,0,4,36,2,
192,14,0,0,21,0,45,39,0,74,59,17,0,5,66,2,
193,14,15,0,22,0,44,44,0,48,17,4,0,4,54,1,
194,17,21,1,17,0,44,11,1,10,36,34,0,4,76,5,
195,71,11,2,0,0,44,12,1,38,25,18,0,5,90,5,
196,0,0,0,0,0,45,17,0,55,13,18,0,5,42,2,
197,0,0,0,0,0,44,44,1,22,0,22,0,5,24,3,
198,0,0,0,0,0,44,57,1,42,40,36,0,5,94,3,
199,0,0,0,0,0,44,32,1,62,29,52,0,6,7,3,
200,0,0,0,0,0,46,39,0,69,19,30,0,6,33,3,
201,0,0,0,0,0,45,24,1,4,37,45,0,6,15,7,
202,0,0,0,0,0,45,0,1,53,42,54,0,6,15,3,
203,17,0,0,18,0,45,29,1,12,52,51,0,6,15,4,
204,0,0,0,0,0,46,15,0,55,18,19,0,6,52,2,
205,0,0,0,0,0,46,11,0,44,51,41,0,6,5,1,
206,0,0,0,0,0,45,42,1,16,25,27,0,6,47,3,
207,0,0,0,0,0,46,42,0,59,34,28,0,6,39,4,
208,14,0,0,23,0,47,46,0,74,50,51,0,5,41,1,
209,0,0,0,0,0,45,46,1,47,33,6,0,5,80,4,
210,0,0,0,0,0,46,12,1,22,31,19,0,5,50,4,
211,67,0,0,57,0,46,33,0,15,28,32,0,5,38,7,
212,0,0,0,0,0,48,9,0,72,40,30,0,5,87,5,
213,67,0,0,58,0,47,2,0,11,58,26,0,5,50,4,
214,67,0,0,59,0,47,14,0,19,34,44,0,6,13,3,
215,1,6,0,34,0,47,20,0,24,16,2,0,4,6,5,
216,67,0,0,60,0,47,24,0,6,44,27,0,5,99,4,
217,67,0,0,61,0,47,55,0,20,55,31,0,6,54,3,
218,0,0,0,0,0,47,43,1,18,3,41,0,5,70,5,
219,14,7,0,24,0,49,6,0,57,48,57,0,3,44,3,
220,0,0,0,0,0,48,1,1,21,43,21,0,5,57,1,
221,67,0,0,62,0,48,17,0,7,18,0,0,5,93,4,
222,0,0,0,0,0,48,23,0,5,16,50,0,5,75,5,
223,14,13,0,25,0,48,50,0,50,58,6,0,4,89,1,
224,67,4,0,63,0,48,41,0,7,35,6,0,4,43,5,
225,67,0,0,64,0,48,59,0,16,56,26,0,5,7,3,
226,1,13,0,35,0,49,49,0,41,4,44,0,4,53,1,
227,0,0,0,0,0,49,26,1,13,33,41,0,5,59,5,
228,0,0,0,0,0,49,14,1,24,8,11,0,5,90,5,
229,0,0,0,0,0,48,57,1,46,41,52,0,6,27,4,
230,67,0,0,65,0,49,53,0,27,42,39,0,7,0,3,
231,67,0,0,65,0,49,53,0,27,42,37,0,7,10,3,
232,0,0,0,0,0,49,33,1,23,21,42,0,6,28,2,
233,0,0,0,0,0,50,44,0,64,14,51,0,5,39,4,
234,0,0,0,0,0,50,18,0,45,0,8,0,6,15,2,
235,17,21,2,19,0,50,8,1,10,38,40,0,5,19,3,
236,43,11,0,0,0,48,35,1,74,55,24,0,5,7,5,
237,0,0,0,0,0,51,16,0,61,48,21,0,6,7,5,
238,0,0,0,0,0,50,57,0,51,30,29,0,6,39,3,
239,0,0,0,0,0,50,4,1,43,23,41,0,6,48,2,
240,0,0,0,0,0,54,53,0,83,42,26,0,5,62,2,
241,0,0,0,0,0,51,34,0,51,34,16,0,6,21,1,
242,64,17,0,0,0,50,41,1,50,59,13,0,5,22,3,
243,0,0,0,0,0,51,18,0,3,23,6,0,6,37,5,
244,0,0,0,0,0,53,4,0,61,7,27,0,4,82,3,
245,0,0,0,0,0,51,52,1,43,42,33,0,6,90,3,
246,0,0,0,0,0,52,53,0,38,32,55,0,6,69,2,
247,0,0,0,0,0,52,41,1,24,0,21,0,5,46,5,
248,17,0,0,20,0,53,1,1,1,8,39,0,4,77,7,
249,0,0,0,0,0,53,28,0,37,25,5,0,6,6,5,
250,0,0,0,0,0,53,48,0,52,41,21,0,6,27,2,
251,0,0,0,0,0,53,12,1,24,46,37,0,6,46,3,
252,82,11,1,0,0,52,24,1,69,30,16,0,6,22,3,
253,14,20,1,26,0,55,0,0,58,58,22,0,4,83,5,
254,67,0,0,66,0,54,35,0,19,11,18,0,5,74,2,
255,17,0,0,21,0,54,18,1,8,44,27,0,6,16,4,
256,0,0,0,0,0,55,5,0,48,40,43,0,6,27,7,
257,0,0,0,0,0,53,38,1,62,52,17,0,5,70,7,
258,1,0,0,36,0,54,58,0,23,37,42,0,5,47,5,
259,0,0,0,0,0,55,15,0,24,33,25,0,6,20,7,
260,0,0,0,0,0,56,13,0,57,59,48,0,6,21,5,
261,0,0,0,0,0,56,56,0,68,46,34,0,6,37,3,
262,67,0,0,67,0,55,59,0,27,12,34,0,6,9,2,
263,0,0,0,0,0,55,42,1,7,20,50,0,5,85,5,
264,14,3,0,27,0,56,43,0,60,43,0,0,2,47,1,
265,14,20,2,28,0,56,40,0,59,10,52,0,4,63,4,
266,0,0,0,0,0,56,47,0,60,21,46,0,5,55,1,
267,17,21,3,22,0,56,2,1,11,16,0,0,5,31,5,
268,0,0,0,0,0,55,56,1,27,46,32,0,6,10,7,
269,1,12,0,37,0,56,45,0,38,29,58,0,3,87,2,
270,82,11,2,0,0,55,0,1,69,31,37,0,5,45,5,
271,1,7,0,38,0,57,12,0,23,25,3,0,4,42,4,
272,0,0,0,0,0,57,40,0,45,50,23,0,6,12,5,
273,0,0,0,0,0,58,31,0,66,21,8,0,5,97,2,
274,67,0,0,68,0,57,50,0,28,59,32,0,5,42,4,
275,0,0,0,0,0,58,14,0,33,57,3,0,5,98,5,
276,0,0,0,0,0,57,55,0,13,41,45,0,6,32,4,
277,0,0,0,0,0,58,19,0,21,24,16,0,6,37,2,
278,0,0,0,0,1,0,31,0,70,58,59,0,6,39,2,
279,17,21,4,23,0,58,44,1,11,22,48,0,5,61,4,
280,71,1,0,0,0,58,36,1,29,21,27,0,4,31,1,
281,0,0,0,0,0,58,22,1,60,41,47,0,6,23,2,
282,0,0,0,0,1,0,3,0,44,42,40,0,6,84,2,
283,0,0,0,0,1,0,4,0,44,42,48,0,6,4,1,
284,0,0,0,0,0,59,50,0,6,28,59,0,6,11,7,
285,0,0,0,0,1,8,45,0,86,15,25,0,4,25,5,
286,0,0,0,0,1,33,50,0,89,0,56,0,6,46,2,
287,0,0,0,0,1,2,18,0,51,2,6,0,6,47,2,
288,71,14,0,0,1,1,18,1,38,55,0,0,5,59,5,
289,0,0,0,0,1,3,2,0,47,22,34,0,6,45,2,
290,1,0,0,39,1,2,54,0,41,20,42,0,5,98,2,
291,67,18,0,69,1,2,49,0,31,48,16,0,5,50,1,
292,0,0,0,0,1,3,37,0,61,4,30,0,5,92,3,
293,71,18,0,0,1,2,26,1,31,33,7,0,5,50,2,
294,67,5,0,71,1,2,57,0,7,53,24,0,4,28,5,
295,64,24,0,0,1,2,2,1,57,0,9,0,6,11,4,
296,17,0,0,25,1,3,3,1,4,50,12,0,5,43,5,
297,0,0,0,0,1,4,20,0,61,34,49,0,5,84,3,
298,0,0,0,0,1,4,2,0,52,30,8,0,5,99,5,
299,0,0,0,0,1,2,49,1,46,23,51,0,5,36,4,
300,0,0,0,0,1,3,18,1,29,31,33,0,6,29,4,
301,17,0,0,26,1,3,49,0,1,22,0,0,6,4,3,
302,0,0,0,0,1,4,47,0,51,0,36,0,6,54,1,
303,0,0,0,0,1,4,28,0,29,39,31,0,6,19,3,
304,0,0,0,0,1,2,43,1,65,27,22,0,6,21,7,
305,0,0,0,0,1,4,36,0,39,59,28,0,6,72,3,
306,0,0,0,0,1,16,14,0,87,8,43,0,6,25,5,
307,67,0,0,73,1,4,53,0,5,39,23,0,6,0,5,
308,67,0,0,72,1,5,5,0,14,56,46,0,5,68,3,
309,0,0,0,0,1,6,23,0,62,45,42,0,6,54,2,
310,67,23,1,74,1,5,41,0,21,28,24,0,5,34,2,
311,67,23,1,74,1,5,42,0,21,27,55,0,5,56,2,
312,0,0,0,0,1,9,12,0,80,0,42,0,6,29,4,
313,67,0,0,77,1,5,49,0,4,54,30,0,6,35,3,
314,67,0,0,77,1,5,51,0,4,54,34,0,7,25,3,
315,17,0,0,27,1,5,37,1,9,58,45,0,6,12,5,
316,0,0,0,0,1,7,0,0,56,56,6,0,6,43,5,
317,17,0,0,28,1,6,5,1,9,50,22,0,5,58,2,
318,0,0,0,0,1,7,10,0,53,29,54,0,6,38,5,
319,67,0,0,75,1,6,34,0,12,57,22,0,6,12,4,
320,0,0,0,0,1,6,8,1,23,59,33,0,6,14,4,
321,14,12,0,30,1,8,16,0,54,55,13,0,5,17,4,
322,64,2,0,0,1,6,5,1,46,43,7,0,3,31,4,
323,0,0,0,0,1,6,27,1,35,39,39,0,6,61,2,
324,1,0,0,41,1,8,1,0,43,56,31,0,5,3,2,
325,0,0,0,0,1,7,13,1,23,59,47,0,6,37,2,
326,0,0,0,0,1,8,33,0,58,15,49,0,5,79,1,
327,67,0,0,78,1,8,1,0,32,0,44,0,6,25,3,
328,67,23,2,79,1,7,57,0,20,44,21,0,5,55,2,
329,17,0,0,30,1,7,46,1,9,47,8,0,5,82,3,
330,67,0,0,80,1,8,22,0,5,38,59,0,5,52,3,
331,64,20,0,0,1,7,48,1,41,29,13,0,5,21,2,
332,82,9,0,0,1,7,19,1,61,46,31,0,5,37,4,
333,0,0,0,0,1,12,17,0,79,40,26,0,5,64,2,
334,17,7,0,31,1,8,35,1,10,10,56,0,3,45,5,
335,1,21,0,42,1,9,30,0,47,14,31,0,4,25,1,
336,14,0,0,31,1,10,39,0,68,46,43,0,5,29,2,
337,1,2,0,43,1,9,44,0,35,37,14,0,2,6,7,
338,64,6,0,0,1,8,23,1,55,14,45,0,3,92,1,
339,67,23,3,81,1,9,49,0,19,39,31,0,5,55,4,
340,1,0,0,44,1,10,19,0,42,4,53,0,5,65,3,
341,0,0,0,0,1,10,19,0,25,27,28,0,5,80,5,
342,0,0,0,0,1,11,26,0,64,12,10,0,5,55,1,
343,14,8,0,33,1,11,6,0,55,8,59,0,4,33,2,
344,0,0,0,0,1,10,12,0,15,40,27,0,6,6,7,
345,14,0,0,32,1,11,41,0,65,1,8,0,5,57,1,
346,17,0,0,32,1,10,12,1,8,54,22,0,6,40,5,
347,17,0,0,33,1,10,34,0,2,26,44,0,5,95,5,
348,1,0,0,45,1,11,10,0,37,43,27,0,5,81,1,
349,67,0,0,82,1,11,7,0,31,25,29,0,5,16,3,
350,0,0,0,0,1,10,7,1,57,41,40,0,6,41,4,
351,67,22,0,84,1,11,27,0,21,2,5,0,4,66,4,
352,67,19,0,83,1,11,40,0,30,5,23,0,4,51,5,
353,17,0,0,34,1,11,44,1,2,15,4,0,5,94,5,
354,0,0,0,0,1,13,10,0,61,42,21,0,6,41,1,
355,0,0,0,0,1,12,34,0,45,20,16,0,6,11,7,
356,0,0,0,0,1,12,60,0,30,3,51,0,6,19,4,
357,0,0,0,0,1,16,31,0,79,54,36,0,6,26,3,
358,0,0,0,0,1,12,23,1,30,48,8,0,6,52,3,
359,0,0,0,0,1,12,45,1,37,51,23,0,5,92,3,
360,67,21,0,85,1,13,45,0,24,35,1,0,4,65,5,
361,67,6,0,86,1,13,44,0,7,34,31,0,5,24,2,
362,67,6,0,86,1,13,45,0,7,34,42,0,6,30,3,
363,0,0,0,0,1,14,5,0,28,31,47,0,6,43,7,
364,67,0,0,87,1,14,8,0,16,8,1,0,5,98,1,
365,0,0,0,0,1,16,12,0,71,44,38,0,7,83,5,
366,17,0,0,37,1,14,24,1,7,55,23,0,5,13,3,
367,67,0,0,88,1,14,42,0,6,59,43,0,6,3,4,
368,17,0,0,38,1,14,49,1,0,58,26,0,5,70,3,
369,0,0,0,0,1,16,25,0,48,4,56,0,6,61,1,
370,64,13,0,0,1,15,11,1,45,31,53,0,4,96,3,
371,0,0,0,0,1,16,19,0,33,6,53,0,6,2,5,
372,0,0,0,0,1,17,5,0,44,54,7,0,6,34,5,
373,17,0,0,39,1,16,36,1,2,30,1,0,5,41,4,
374,0,0,0,0,1,17,24,0,31,44,41,0,6,73,5,
375,0,0,0,0,1,20,20,0,77,34,14,0,6,31,4,
376,0,0,0,0,1,18,10,0,47,25,11,0,6,25,5,
377,82,10,0,0,1,15,46,1,68,52,34,0,4,86,3,
378,67,0,0,89,1,17,48,0,3,36,52,0,5,16,2,
379,0,0,0,0,1,18,47,0,37,23,10,0,6,46,2,
380,0,0,0,0,1,17,4,1,66,23,53,0,6,24,2,
381,0,0,0,0,1,21,59,0,76,14,20,0,6,38,3,
382,14,21,0,34,1,20,5,0,58,13,54,0,4,98,3,
383,67,20,0,90,1,19,28,0,27,15,51,0,4,76,2,
384,14,0,0,35,1,21,5,0,64,39,30,0,6,34,2,
385,17,0,0,42,1,19,48,1,0,30,32,0,5,87,4,
386,0,0,0,0,1,23,47,0,78,43,33,0,6,7,2,
387,0,0,0,0,1,20,35,1,3,14,49,0,6,23,5,
388,0,0,0,0,1,20,28,1,11,14,20,0,6,15,5,
389,67,0,0,91,1,21,7,0,28,44,17,0,5,23,5,
390,1,14,0,46,1,22,20,0,45,31,44,0,4,88,5,
391,0,0,0,0,1,23,22,0,58,8,35,0,6,45,3,
392,0,0,0,0,1,22,37,0,1,43,35,0,6,20,5,
393,17,0,0,43,1,22,35,1,0,26,59,0,6,49,5,
394,0,0,0,0,1,22,31,1,19,4,53,0,6,35,3,
395,1,0,0,47,1,23,41,0,37,42,54,0,5,58,2,
396,0,0,0,0,1,23,38,0,34,14,45,0,6,29,4,
397,0,0,0,0,1,23,25,0,20,28,8,0,5,97,5,
398,0,0,0,0,1,25,47,0,70,58,48,0,6,49,2,
399,14,23,0,36,1,25,56,0,68,7,48,0,4,74,5,
400,0,0,0,0,1,23,31,1,30,56,44,0,5,84,5,
401,17,0,0,44,1,24,3,1,8,0,27,0,6,21,3,
402,17,8,0,45,1,24,1,1,8,11,0,0,3,60,5,
403,14,4,0,37,1,25,49,0,60,14,7,0,2,68,2,
404,0,0,0,0,1,24,21,1,6,54,53,0,5,91,3,
405,0,0,0,0,1,24,40,1,15,39,37,0,6,14,4,
406,0,0,0,0,1,24,49,1,2,50,55,0,6,15,4,
407,0,0,0,0,1,25,36,0,23,30,42,0,6,18,3,
408,0,0,0,0,1,24,41,1,41,29,33,0,5,42,5,
409,0,0,0,0,1,26,19,0,43,27,28,0,5,96,3,
410,0,0,0,0,1,26,9,0,34,34,47,0,6,31,3,
411,0,0,0,0,1,24,42,1,44,31,42,0,6,26,5,
412,17,0,0,46,1,25,37,1,14,35,56,0,4,90,5,
413,67,17,0,93,1,26,15,0,19,10,20,0,5,38,3,
414,67,0,0,94,1,26,42,0,19,14,25,0,5,50,5,
415,0,0,0,0,1,27,6,0,34,22,39,0,6,27,3,
416,0,0,0,0,1,26,27,1,0,23,55,0,6,41,5,
417,1,24,0,48,1,27,39,0,45,24,24,0,4,83,3,
418,0,0,0,0,1,27,27,0,41,6,2,0,6,46,2,
419,0,0,0,0,1,26,54,0,3,32,7,0,6,58,1,
420,0,0,0,0,1,25,5,1,64,22,10,0,5,93,5,
421,17,0,0,47,1,26,52,1,13,3,24,0,5,66,3,
422,0,0,0,0,1,27,47,0,40,20,8,0,6,60,2,
423,0,0,0,0,1,26,58,1,32,32,35,0,5,79,6,
424,84,1,0,1,2,31,49,0,89,15,51,0,2,2,3,
425,0,0,0,0,1,27,47,1,10,54,6,0,6,13,5,
426,0,0,0,0,1,28,23,0,7,57,41,0,6,20,5,
427,14,0,0,38,1,31,14,0,70,15,53,0,5,81,3,
